Id,SalePrice
1913,198973.69685968797
1914,96316.61566410834
1915,175222.01291818087
1916,98008.37038678257
1917,215156.1204725153
1918,111105.41788453284
1919,139283.10952986203
1920,153498.08725803302
1921,289271.7211318213
1922,185297.56511478173
1923,217824.95409067292
1924,203994.70035648238
1925,202973.3279674835
1926,224476.3073465052
1927,111659.57487756033
1928,142682.8380904285
1929,95180.83885175134
1930,107691.06214309005
1931,114238.1638989441
1932,119571.35477332381
1933,157162.9592672028
1934,143307.74916467193
1935,136975.8282350533
1936,146127.71679518663
1937,159630.78760439335
1938,156022.73722943754
1939,161148.9959386115
1940,137008.5340369857
1941,152210.32916734568
1942,157357.83693922966
1943,140035.5066220236
1944,303576.2691231181
1945,232789.57710884372
1946,190618.4584030799
1947,185945.87886637123
1948,190498.34197156952
1949,170375.1831472389
1950,134207.5600449296
1951,247513.85181342112
1952,209816.92931241027
1953,136646.22420527806
1954,186158.87894028236
1955,113705.30814077171
1956,234325.33434804776
1957,142000.6419208425
1958,241189.9955803699
1959,143285.8494495577
1960,105710.68515111288
1961,109207.58165459083
1962,84523.0386405911
1963,95641.14273899309
1964,95398.07266649308
1965,114599.95621235095
1966,102346.61391597337
1967,207296.66536688711
1968,375158.84506749804
1969,232806.03703538707
1970,381610.6252644776
1971,364942.69475384324
1972,306186.6995951594
1973,226970.67975970075
1974,262614.4212535421
1975,383550.64193799277
1976,182166.5700379844
1977,298148.94302559353
1978,338718.3544008827
1979,203893.3109575027
1980,152430.9074759785
1981,202729.35777935508
1982,134787.8659320682
1983,134787.8659320682
1984,114967.04190401753
1985,133872.49101020553
1986,133918.6265809278
1987,112635.58266117955
1988,135464.5952001771
1989,154028.73287940124
1990,176143.8145473564
1991,149441.5788729895
1992,155711.38736137614
1993,132174.54708404714
1994,231126.81910689114
1995,148438.17984533677
1996,237705.82274367064
1997,276883.05945031496
1998,252571.49894472418
1999,228249.900171438
2000,280084.4286705374
2001,256620.9112340912
2002,176278.7105798954
2003,198046.30294975356
2004,160414.59767549782
2005,146489.97574335997
2006,156987.6199766964
2007,184315.2245292368
2008,145086.4727773828
2009,137944.88432086847
2010,147178.68580771206
2011,125641.53015846646
2012,123737.84499768572
2013,130430.09714669448
2014,146710.19427613603
2015,143363.6805188007
2016,135949.70558740266
2017,147832.74229233718
2018,110542.80844183482
2019,114994.81199296942
2020,103302.07053828341
2021,93910.95151865098
2022,183172.73097709924
2023,147175.9178573024
2024,274896.31145206647
2025,333013.250265765
2026,123711.95611569732
2027,107314.51839068934
2028,110450.57349199962
2029,121171.91955210805
2030,163860.839252626
2031,143271.0694384467
2032,145791.33910820252
2033,154601.95846065992
2034,109288.68030777096
2035,156400.2870755144
2036,133710.75985682305
2037,133073.35131756106
2038,236226.44238249853
2039,148506.394939877
2040,286598.62176283787
2041,220049.82733435335
2042,154152.54400616445
2043,148031.91827353035
2044,179173.34418608248
2045,184308.19805608576
2046,155459.32538854386
2047,118836.0429644299
2048,117973.6576115118
2049,157020.19015849486
2050,139462.4671736132
2051,98512.56349190751
2052,122564.18012104311
2053,123626.04915821203
2054,84608.24214861223
2055,135154.60579225936
2056,110670.38008806416
2057,105783.40831847856
2058,204498.02205736117
2059,119198.71335951472
2060,154709.09006281753
2061,185603.49505417637
2062,112895.67470814122
2063,103535.34070457325
2064,127839.41754638664
2065,117720.95240085118
2066,143569.41145156478
2067,104402.91568918421
2068,183009.40641034182
2069,97104.76840480378
2070,106230.57232693207
2071,85381.29969852351
2072,124056.58063612944
2073,112557.3069178904
2074,163074.8575224513
2075,123976.92828583352
2076,105989.88080543374
2077,124784.8250210581
2078,103499.13022522311
2079,117418.17658598583
2080,93742.58379913594
2081,106367.76849485088
2082,159089.61598001356
2083,120369.91819784482
2084,93352.36789940417
2085,110005.44052903884
2086,96029.64256504487
2087,114718.30074658882
2088,96856.4103216084
2089,82949.87770827707
2090,103390.86345765607
2091,131282.82049562832
2092,128652.24099885378
2093,135608.29521609267
2094,92019.98462893437
2095,135787.5489352046
2096,87918.38243017254
2097,97298.73740577526
2098,129647.13666366479
2099,93281.34125920162
2100,109644.10708433628
2101,134242.10038458326
2102,96626.0892233726
2103,94178.69320907073
2104,214458.33428489632
2105,110796.1881328317
2106,116077.88148501799
2107,230168.60128565438
2108,103417.21076419999
2109,103517.55637596242
2110,109963.02303722495
2111,129906.68767963359
2112,126435.68868038614
2113,93782.5836197973
2114,96666.14229619462
2115,127568.70421003192
2116,95027.35397728582
2117,125478.19709726378
2118,99532.55337184337
2119,96027.88535128372
2120,94604.73149680716
2121,109491.32271975126
2122,104384.6640205875
2123,81932.56622400727
2124,210213.98562498228
2125,151338.1562914746
2126,136004.7482118068
2127,179769.58925667842
2128,109913.26866644128
2129,96625.65717677018
2130,133399.11242989934
2131,146749.26919023844
2132,122006.99114714359
2133,104513.10634930909
2134,98782.99675873853
2135,105991.22565525021
2136,117514.9744425494
2137,117696.47991105106
2138,121835.6173829182
2139,129522.08819520628
2140,113484.72571036953
2141,111995.84187788647
2142,112104.82525319765
2143,121882.05162199023
2144,142174.13876560924
2145,109242.60135522636
2146,147023.59263616134
2147,157498.88063465824
2148,115611.52223593053
2149,123962.94975923566
2150,185289.5643681298
2151,90386.63958291679
2152,150850.063986475
2153,161505.85857122508
2154,100472.43481850927
2155,110436.08543587141
2156,243352.99068183254
2157,181756.46306021232
2158,225288.2390767211
2159,184295.95299225987
2160,129602.08638605161
2161,182415.1452957024
2162,240026.86188064687
2163,205744.82246627167
2164,152910.694871262
2165,170956.2838068851
2166,127683.23627299172
2167,158931.98578370662
2168,159660.64822627604
2169,139966.51612009265
2170,165170.6030024531
2171,147807.11048020545
2172,129003.7392583676
2173,164290.22505611324
2174,233698.18166718972
2175,188132.6318281249
2176,201556.55327353065
2177,228524.72690628865
2178,156612.16840642696
2179,108612.91463278467
2180,200893.02286536744
2181,149768.9701651563
2182,174846.56660306285
2183,148581.92419010977
2184,125417.95928052976
2185,112356.45933557067
2186,113853.25886184273
2187,126534.05649029062
2188,111654.11639820339
2189,283424.21115440945
2190,81206.68632597382
2191,83865.30144412022
2192,92111.80829138178
2193,102429.5923443015
2194,91188.42779609308
2195,104778.43539044942
2196,96636.78765299566
2197,104858.74004639623
2198,130162.08960773957
2199,186739.26186654682
2200,119684.98190347802
2201,149094.87229099925
2202,130414.7221515295
2203,144787.25517039638
2204,169682.5014728404
2205,133907.4382241855
2206,130590.6731500147
2207,151255.65269265283
2208,216296.40522547765
2209,230464.50311938295
2210,95830.21885371677
2211,99359.80718462936
2212,96354.02512811018
2213,108413.90690112645
2214,111247.98426327777
2215,94194.64062290343
2216,164334.2995382863
2217,110084.88498039175
2218,85186.25438099843
2219,82709.02786143524
2220,98461.84941021483
2221,175542.11873025887
2222,170085.09371217768
2223,261094.20049174264
2224,165342.60837617912
2225,117248.92126339124
2226,181301.7874395924
2227,134766.86429296542
2228,170744.79836015528
2229,164325.33433978847
2230,122130.40966771016
2231,144791.79844353136
2232,200582.06232914544
2233,157053.7606659297
2234,162757.34616525957
2235,180283.72303766155
2236,206629.51813942718
2237,213565.54532292526
2238,133261.42090954338
2239,109404.75774734224
2240,106260.02950432402
2241,147931.2578707553
2242,105450.22072642666
2243,92834.86936529225
2244,85118.31881209004
2245,88069.56010890116
2246,112587.52767411481
2247,92838.19213923266
2248,98646.64527436098
2249,94030.97360980748
2250,114253.86692814362
2251,137867.67605667116
2252,155213.55198972547
2253,116039.57545962503
2254,137028.70062267626
2255,162281.69953050945
2256,136193.47550546197
2257,253146.1146187309
2258,136468.1129700596
2259,158457.0717853091
2260,161751.65491412953
2261,121927.44284674777
2262,140688.70029584988
2263,281888.88874216325
2264,408496.9804497715
2265,166715.84081005867
2266,176411.90488134723
2267,350975.3247327002
2268,300970.0395342299
2269,141636.91767193514
2270,130912.30512321445
2271,158375.07354004975
2272,164107.48619864538
2273,141023.66582480213
2274,160619.05498080724
2275,165651.99023895132
2276,150324.851680158
2277,148696.01543670756
2278,133152.14089117237
2279,103261.27189748005
2280,106181.39034007583
2281,128187.74107165278
2282,142016.66841776235
2283,89058.784306718
2284,92740.2178907512
2285,94428.53143703034
2286,97720.03884646446
2287,215885.04772188838
2288,189319.47406818325
2289,333061.625315232
2290,386313.6545935216
2291,271954.68674641644
2292,319523.2693331688
2293,352681.02144668804
2294,344766.6279825642
2295,390988.68657812185
2296,303653.1256764196
2297,243091.45345265768
2298,227303.3276704728
2299,373696.0377035193
2300,302929.87617589923
2301,173292.6914972996
2302,176515.1793204678
2303,178758.07191629085
2304,176583.35669814274
2305,138151.0333023883
2306,138151.0333023883
2307,139895.6445555809
2308,161098.2213909303
2309,178463.17034092784
2310,135629.89681019093
2311,127361.88410626196
2312,145762.78026250782
2313,141965.43444950425
2314,132363.99065153755
2315,133967.30762895348
2316,131741.77718174775
2317,153566.9575765289
2318,139312.72846148594
2319,130984.15071448252
2320,137391.01400856665
2321,139453.00895863763
2322,110293.27245802814
2323,130505.4032922768
2324,125596.98352200139
2325,177058.31936163857
2326,125706.55527129957
2327,160267.8278856134
2328,182114.03170110844
2329,150381.8287921074
2330,166561.986260938
2331,310996.3026276272
2332,310258.3268810494
2333,276613.8839840706
2334,230295.35223260545
2335,245975.54806791214
2336,295763.8763270345
2337,153231.33853111183
2338,191601.74760669025
2339,180648.09105069336
2340,221131.51290921975
2341,187456.41494369018
2342,173297.752872945
2343,168686.42190316014
2344,171311.18020037172
2345,179577.29477788883
2346,150740.0470912546
2347,154602.02990760718
2348,159183.46917356685
2349,148586.82105622152
2350,171697.81533790487
2351,181747.29110756115
2352,182968.47370911055
2353,245723.82876050103
2354,113242.17641776423
2355,113749.5858899588
2356,121727.24082059423
2357,139560.13850710623
2358,154735.7964544529
2359,114280.48881943781
2360,97183.68321309515
2361,122770.18556480171
2362,271103.9869219309
2363,125586.31479453725
2364,146868.54945502343
2365,137164.18264624118
2366,118381.77438510807
2367,152748.9738491865
2368,133363.37198897693
2369,155106.53765950064
2370,117539.82950062948
2371,121171.91955210805
2372,159699.7523593676
2373,230757.40604548925
2374,268753.27860659716
2375,174528.7374277654
2376,276287.7960969002
2377,327223.44081977813
2378,123845.1193005833
2379,219510.60356030072
2380,116107.7920059293
2381,163788.08789800943
2382,161796.9637639598
2383,161385.5945639208
2384,225680.87722242498
2385,126885.38404673299
2386,113323.9139161254
2387,105470.42030438225
2388,101245.90828188468
2389,110168.35976759237
2390,121546.30808406256
2391,118822.98658663603
2392,101430.96390343469
2393,124471.36717391232
2394,119184.09094280313
2395,207186.75781953335
2396,125054.89348465642
2397,178888.01626696708
2398,133883.2373341356
2399,82612.61465431147
2400,76961.96625554445
2401,89522.67601078404
2402,113364.84937176423
2403,148203.94895649015
2404,118607.82867466155
2405,131017.5541368067
2406,108080.87279936319
2407,97319.55680086372
2408,132154.798887348
2409,109896.31998600764
2410,155783.472460522
2411,103186.47989569718
2412,145731.14988272812
2413,115834.29842734402
2414,110338.28717561312
2415,147753.96519750834
2416,113652.9969598365
2417,104954.42195673849
2418,108611.22219159649
2419,119563.57572838117
2420,108600.71784422031
2421,140582.32151154164
2422,135856.21704280985
2423,127899.6501833933
2424,124368.81503285124
2425,277613.7702834659
2426,127554.65881528766
2427,122845.82282612406
2428,128998.80695869071
2429,104838.85656051424
2430,103421.26954371209
2431,107732.8811569566
2432,104009.17485150819
2433,117366.38035978084
2434,118837.94241087875
2435,124107.823195533
2436,84396.8453694807
2437,93692.20928715379
2438,99247.33621892246
2439,107037.5148136433
2440,112383.1124639756
2441,96384.68548487296
2442,89973.32543487148
2443,98902.86790932847
2444,114360.54595301855
2445,95586.90833066258
2446,131177.5102098805
2447,139100.4616301657
2448,116501.88437369606
2449,110413.63812150252
2450,142126.110908659
2451,90301.90531800405
2452,229071.70149905502
2453,90165.04294181726
2454,94358.97868856722
2455,101529.12352373687
2456,120572.56192379343
2457,103109.1904403729
2458,95849.77966188928
2459,98996.28412418069
2460,126238.69444828182
2461,96850.185822098
2462,121127.2885012311
2463,96932.75816398406
2464,214082.5126406564
2465,123233.81718356321
2466,116736.70121069625
2467,105121.33560632518
2468,95175.25613367342
2469,100696.95151810312
2470,236808.11892348077
2471,162834.3296432284
2472,236849.76853300995
2473,103539.65091489762
2474,126246.66751030296
2475,258268.30260327275
2476,98658.34977264625
2477,114414.7560298248
2478,155713.12269890885
2479,122327.74837689778
2480,118639.60200300564
2481,113331.88075378374
2482,112451.79372274839
2483,106023.17520315638
2484,116383.9302182178
2485,108666.80519182154
2486,140894.94735106055
2487,265250.55955761205
2488,104730.3113291951
2489,147437.77173064608
2490,127180.70823555284
2491,101630.31368821104
2492,162381.75916790756
2493,113124.07993954813
2494,146498.44146436587
2495,106231.74412120979
2496,275482.1049423285
2497,148735.28615229766
2498,94865.89362754289
2499,94628.69226209015
2500,97678.85085418294
2501,130537.32339981997
2502,132956.00272591313
2503,112744.69827788358
2504,211331.4414589813
2505,158847.45749925822
2506,183685.64523908927
2507,281306.21995425265
2508,189132.36802995272
2509,178460.8737997085
2510,167041.38450032411
2511,145822.42311183698
2512,157254.04223054365
2513,151587.40804699165
2514,179573.44144113426
2515,135187.88276041028
2516,126685.94215280614
2517,122639.42555201752
2518,137419.55568433015
2519,173065.09566880192
2520,154980.05680028198
2521,144629.95888899942
2522,154131.68284196706
2523,126162.87857967115
2524,118245.12607642221
2525,120430.07502979864
2526,130355.87737744677
2527,121817.98161042397
2528,124223.15911200734
2529,119175.05299848608
2530,120066.71060873191
2531,201211.83855064007
2532,176028.31356758229
2533,164246.07880936656
2534,176566.84803245618
2535,267324.43585776247
2536,189428.74898828828
2537,180015.6158904725
2538,133624.83199556734
2539,137297.69649137915
2540,150377.49131742734
2541,134208.12472871476
2542,137477.4674833409
2543,118844.29949275953
2544,117363.92832748423
2545,129160.01145837076
2546,127548.44221149416
2547,109822.97656522927
2548,161380.93297788585
2549,114367.97096952073
2550,261012.1096769888
2551,96526.9826406432
2552,100506.7890015538
2553,83865.30144412022
2554,119344.50559698226
2555,94849.77661578458
2556,96129.46581559331
2557,113679.62814370918
2558,279814.5469017222
2559,138334.41506392087
2560,117550.98916598294
2561,96845.7333064467
2562,117019.0411418637
2563,119979.2753317437
2564,152768.02669173997
2565,136937.62929838692
2566,144886.61350486477
2567,115630.84962689133
2568,211883.50039629676
2569,187482.00441454863
2570,93653.53705228423
2571,186560.9701023696
2572,105245.2083756542
2573,194199.83600418878
2574,242603.8956994669
2575,110968.87259335945
2576,129672.59027595555
2577,151546.54037617045
2578,90035.38895915341
2579,98046.86091738402
2580,170716.34068320066
2581,124238.3116521725
2582,103205.24333600137
2583,158905.01836947096
2584,142027.31118058422
2585,139936.559805653
2586,161669.55994240273
2587,138815.7501650095
2588,107292.34607004342
2589,117712.17844720653
2590,150920.47078789165
2591,218320.04980180247
2592,178316.75761836456
2593,169921.79160463577
2594,152039.37347195589
2595,139937.02801998233
2596,220950.97706593643
2597,163702.8938010118
2598,257370.42054729347
2599,235520.12063253167
2600,174665.7546187224
2601,99075.56172956656
2602,88928.98994969354
2603,86821.26364180031
2604,86825.31983476106
2605,85299.2776011965
2606,120761.37515534711
2607,202350.88411442586
2608,183447.87395253434
2609,134049.39606064186
2610,90647.88000315541
2611,173631.924579008
2612,127880.87998860358
2613,114450.18219184477
2614,107366.20876964672
2615,138479.7900290654
2616,116576.64638149671
2617,178710.94316883528
2618,180599.49770566478
2619,184490.37778401616
2620,151269.35492144316
2621,147632.74612781292
2622,167828.10174020714
2623,225905.56489533273
2624,274954.192900305
2625,337634.37072648806
2626,139283.23864545542
2627,118994.15621969156
2628,334270.2350576917
2629,397408.0066137359
2630,264581.77524009504
2631,333261.7177065516
2632,339056.1053230724
2633,182792.0501472735
2634,260376.23807650796
2635,125016.63561327933
2636,164901.47997945448
2637,134572.87376855733
2638,234555.77057486164
2639,150520.85756838732
2640,133872.23067242405
2641,108412.8232705153
2642,146699.72854229168
2643,94531.18876782952
2644,104857.4860827185
2645,83035.1186532338
2646,84113.49855697935
2647,100834.16459172127
2648,112100.08333053575
2649,119082.69770623716
2650,92589.63434214889
2651,114599.95621235095
2652,323623.6590744189
2653,188633.6983519085
2654,186636.67993235186
2655,262333.87015627866
2656,263997.57374734926
2657,272561.6578761501
2658,265929.298199061
2659,248896.1127059333
2660,263774.40525424335
2661,223553.78828583544
2662,207734.81424380458
2663,216293.13745661662
2664,163829.29687154485
2665,199170.82425985808
2666,172909.27295262288
2667,125475.62632439732
2668,133533.39199430466
2669,155949.42529252474
2670,229902.34521527076
2671,133745.42915333284
2672,121164.19811637208
2673,119173.7076288759
2674,115972.81672852709
2675,106286.47134277856
2676,141685.8762035458
2677,153293.63728408312
2678,259827.5044695091
2679,187684.0032387699
2680,246410.56961291644
2681,311094.70163468865
2682,288568.15606331365
2683,399493.4050356365
2684,287316.16539263754
2685,299178.38073995075
2686,185221.07329416584
2687,217418.74537775473
2688,173378.7048289034
2689,148550.36315807063
2690,344165.646874667
2691,152594.4325834197
2692,114547.07621465993
2693,144166.92738890537
2694,121518.01635781016
2695,145887.05852554718
2696,131792.68909177755
2697,152866.1290514686
2698,154849.37457893122
2699,129233.72759361743
2700,120614.81689116519
2701,112527.26255949821
2702,114672.64922001306
2703,104635.78229963225
2704,120511.16139878926
2705,105256.17858476493
2706,106498.73899333969
2707,121061.53642714205
2708,113644.75676792828
2709,102488.19496907014
2710,106933.2089657406
2711,347558.1514174057
2712,301468.4430092062
2713,121302.37569098451
2714,106525.93037365343
2715,117622.33248145974
2716,103672.01219796055
2717,147585.1447465326
2718,168915.10334662852
2719,144629.71060532756
2720,152248.0584847762
2721,116541.45828938679
2722,153186.83548853977
2723,112722.21222048186
2724,103309.19133257646
2725,117973.2076438507
2726,124330.47300040335
2727,135845.96715398668
2728,142233.95883957017
2729,125193.96665753837
2730,123300.06749225073
2731,107712.11678697604
2732,109035.76564543448
2733,157519.53795349965
2734,175311.22175234495
